sex,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income4,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,housing_debt_balance,housing_tenure,age,total_debt
1.6461286234387504,6.292257246877501,5.0,1.3538713765612496,9.0,1.0,3769.0,218.76771740632503,0.0,8544.05669570024,7686.840617171401,778.5170284347488,2584.514493755002,53.08070648418742,0.0,0.0,0.0,3363.031522189751,1.0,23.2922572468775,3416.1122286739383
1.9586271773132204,6.917254354626441,5.0,2.917254354626441,2.2896097588074564,1.0,3651.70804768298,1353.72355404181,0.0,6317.3497844993935,6252.554299909395,10783.450870925288,0.0,0.0,0.0,0.0,0.0,10766.901741850575,1.0,24.455101049554575,10783.450870925288
1.0,6.0,5.0,1.8156290793210368,2.184370920678963,1.0,3769.0,3697.1819761191446,0.0,7367.6077516703135,6628.369615296231,0.0,0.0,693.2847174228813,0.0,0.0,0.0,0.0,1.0,37.44688723796311,693.2847174228813
1.0,7.0,1.0,2.1806739211552157,1.0,1.0,7516.871115967662,1440.0,0.0,11762.341681071488,10157.518290448526,12196.75390013803,0.0,0.0,0.0,0.0,0.0,12196.75390013803,1.9096630394223921,32.72898911826718,12196.75390013803
1.2290140744645215,7.0,1.916056297858086,3.0,2.832112595716172,1.0,3792.9005636916,1139.991562451477,0.0,7510.624802430393,6734.566207024769,5770.985925535479,0.0,0.0,0.0,0.0,0.0,5770.985925535479,2.0,31.25183110642574,5770.985925535479
1.9317502946459084,6.068249705354091,4.727001178583634,2.9317502946459086,1.9317502946459084,1.0,4030.2598720954625,1467.9525088393773,0.0,11075.37425662248,10293.949521803797,11487.53733794475,0.0,0.0,0.0,0.0,0.0,10881.89964642491,1.0682497053540916,25.54599764283273,11487.53733794475
1.0,5.837078990703029,5.0,1.3258420185939412,2.6741579814060588,1.0,3261.0122930120456,3207.9108283647984,0.0,8297.449478884364,7654.168645099345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.859552934921204,0.0
2.0,7.0,2.748773585428974,3.0,5.623160378143461,1.0,3769.0,452.20216983173,0.0,22489.802735826554,22114.72915095229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.130518865569616,0.0
1.084486322708086,5.168972645416172,5.0,2.084486322708086,9.0,1.0,3769.0,177.46541031875742,0.0,8495.192827210196,8242.200175000951,2186.989106302955,0.0,137.3270515937871,0.0,0.0,0.0,2014.130090042211,1.0,22.253458968124257,2324.316157896742
1.7215328611219056,7.0,5.0,2.4430657222438112,6.1138685555123775,1.0,1958.6740514451387,1044.576662793106,0.0,9533.699378525705,8638.854112851397,50620.07280541523,0.0,0.0,0.0,0.0,0.0,49177.00708317142,1.0,31.227737111024755,50620.07280541523
1.6104046670079577,7.0,5.0,1.3895953329920423,2.0,1.0,2996.43245467678,468.0462265369761,0.0,11897.846211752223,11224.916747879182,3104.536353499326,0.0,58.439299948806365,0.0,0.0,0.0,3084.3929994880637,2.6104046670079577,27.947976664960212,3162.9756534481326
2.0,5.101386405884469,4.797227188231062,1.1013864058844687,2.3548524205956403,1.9493067970577656,3769.0,1191.38215549982,0.0,10111.665562433867,9182.799014951413,30091.095685687196,0.0,0.0,0.0,0.0,0.0,30091.095685687196,1.9493067970577656,25.35485242059564,30091.095685687196
2.0,6.603350626947946,3.413402507791783,3.603350626947946,6.22345438863562,1.0,3769.0,1250.6170556641634,0.0,4252.561845951878,3918.5722221206456,5267.036316590686,0.0,380.7833981299721,0.0,0.0,0.0,0.0,2.9832468652602713,25.363143103572597,5647.819714720658
1.9540869365396332,7.045913063460367,1.0,3.0,1.0,1.0,7826.606957221113,1440.0,0.0,18331.0,16015.0,30500.0,0.0,320.0,3000.0,0.0,0.0,14500.0,2.0,36.04591306346037,33820.0
2.0,7.0,5.0,2.864998722578793,3.810007664527242,1.0,3769.0,229.40995656767896,0.0,8837.709675535014,7987.329690864068,8383.223895030656,0.0,0.0,0.0,0.0,0.0,8342.723511804294,1.0,20.0,8383.223895030656
2.0,6.483754941932412,1.0,3.0,5.38628459352689,1.0,3769.0,832.3282601308903,0.0,6099.816563195144,5482.834428280343,2548.094349209424,0.0,0.0,0.0,0.0,0.0,2064.339407277011,1.5162450580675872,33.8700395354593,2548.094349209424
1.730088777607805,7.0,5.0,3.0,9.0,1.0,3769.0,1561.9248258605035,208.37146368677446,17494.0,14278.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,2.0,24.46017755521561,3000.0
2.0,7.0,2.8406288843672263,2.539842778908193,4.6812577687344525,1.0,5416.060318448898,1005.6115832893346,0.0,37763.43741398532,34359.679359723305,15802.019014243237,0.0,107.96855578163868,460.1572210918066,0.0,0.0,12734.679342828826,1.0,29.097641683622903,16370.144791116683
1.8379861221084153,6.837986122108416,5.0,1.3240277557831692,2.296111023132677,1.0,4260.897853677639,1284.4666772240787,0.0,5462.888494018879,4846.934322733345,11331.782313606289,0.0,0.0,837.9861221084154,0.0,0.0,0.0,2.6759722442168306,25.513958366325244,12169.768435714705
2.0,6.683059320620087,1.6338813587598264,3.0,7.890707622170304,1.0,3769.0,1294.6454672822276,0.0,9609.138545839547,8438.908663813469,32119.17020058968,0.0,0.0,0.0,0.0,0.0,31512.228799577148,1.0,31.366118641240174,32119.17020058968
1.1535921506854427,6.1535921506854425,4.385631397258229,3.0,5.2320392465727865,1.0,3761.4739846164134,1440.0,0.0,12358.026794248999,11129.636964440326,45924.8549452019,0.0,0.0,153.5921506854428,0.0,0.0,44232.039246572785,1.0,37.30718430137089,46078.44709588734
1.9552363127234789,6.910472625446958,5.0,2.955236312723479,8.686654189064352,1.0,3769.0,576.258586693982,0.0,22864.630209145427,22576.28542688678,24.709555376639628,0.0,0.0,0.0,0.0,0.0,24.709555376639628,1.0,21.089527374553043,24.709555376639628
1.8453278591167637,6.690655718233527,5.0,2.0,7.917295013817347,1.0,3769.0,219.33401761040452,0.0,6071.183687969656,5892.047293826063,422.6639295583819,154.6721408832362,0.0,0.0,0.0,0.0,0.0,1.3093442817664724,24.23737712706589,577.3360704416181
1.6233325509049907,6.130002347285028,5.0,3.493330203619963,2.8833372454750466,1.0,3177.4574091911636,1440.0,0.0,6219.298615101834,5635.3791221154,14376.66744909501,0.0,56.500117364251395,0.0,0.0,0.0,14376.66744909501,1.3766674490950093,30.390007041855085,14433.16756645926
1.4742373087003697,6.47423730870037,1.0,3.0,4.793898469602957,1.0,5347.86536197279,870.9152295595565,0.0,7986.888737017224,7240.541625036144,35154.57614779778,0.0,0.0,0.0,0.0,0.0,14319.661160902588,2.0,34.103050765198525,35154.57614779778
2.0,7.0,5.0,3.3112325359115333,6.244930143646134,1.0,3848.5526421022178,889.2823349171559,0.0,15948.975244920035,13854.830245903391,31377.534928176934,0.0,0.0,619.8907176796198,0.0,0.0,6721.918660221167,1.0,24.0663023922654,31997.425645856554
2.0,5.703080322268438,5.0,3.0,6.539218872060468,1.0,3769.0,552.3943981950891,0.0,3932.3807186329796,3846.579003008088,10281.232128907375,0.0,0.0,0.0,0.0,0.0,12226.61164550472,1.6484598388657812,22.05462048340266,10281.232128907375
2.0,7.174412898786495,1.0,2.4127935506067524,4.3488257975729905,1.0,3769.0,2034.4227128737234,0.0,14015.589695446282,11524.063302051978,21298.25096396852,0.0,0.0,0.0,0.0,0.0,21298.25096396852,1.0,32.45927094332573,21298.25096396852
1.0,6.0,5.0,1.704925549688953,2.2950744503110467,1.0,3769.0,3677.476747844634,0.0,7496.466660162058,6774.498274410582,0.0,0.0,599.1867172356101,0.0,0.0,0.0,0.0,1.0,37.11477664906686,599.1867172356101
1.4017139417318454,6.598286058268155,3.3931442330726185,1.8034278834636908,6.188002407877082,1.0,3769.0,1053.8563688966522,0.0,4903.681256445087,3805.6330252888865,4478.628846614523,0.0,385.64538406257157,0.0,0.0,0.0,0.0,4.205141825195536,25.4188533590503,4864.274230677095
2.0,6.540318487238869,5.0,1.9193630255222622,1.5403184872388689,1.0,3739.5803831832877,834.8432942924669,0.0,10542.56303072828,9678.076163387133,2747.6712664594484,0.0,0.0,0.0,0.0,0.0,2729.8407563805654,3.0,27.838726051044524,2747.6712664594484
1.0,5.075933410369622,5.0,3.0,8.392532717043023,1.0,3847.2873460910805,1772.663972266936,0.0,12466.04642033758,11756.532794453387,10696.266358521512,0.0,1693.1019245979558,0.0,0.0,0.0,151.8668207392442,2.848133179260756,31.075933410369622,12389.368283119467
1.9222346559210428,7.0,4.688938623684171,3.0,8.377877247368342,1.0,3771.410725666448,443.98657160527364,0.0,6446.103658709883,5770.239528517775,466.5920644737425,0.0,0.0,0.0,0.0,8927.231469315695,9393.823533789438,1.0777653440789572,21.088714817105398,9393.823533789438
2.0,6.995321218748444,1.009357562503113,3.0,8.983624265619552,1.0,3769.0,210.63163546896013,0.0,5343.743025001245,4899.743025001245,3000.0,0.0,536.7414078433313,0.0,0.0,0.0,0.0,4.992981828122665,30.976606093742216,3536.741407843331
2.0,7.0,1.0,3.0,8.773895717449605,1.0,3769.0,1023.8628837593465,0.0,8878.642083428967,7863.680978868661,31738.955800608135,0.0,0.0,0.0,0.0,0.0,31738.955800608135,1.0323006117929134,32.03230061179291,31738.955800608135
1.0052538185583848,6.005253818558385,1.0210152742335397,1.0105076371167698,1.0420305484670793,1.0,4930.8635399238065,1432.9598831317642,0.0,7586.508124338905,6819.705994970217,16175.78998646399,0.0,218.8441599171553,0.0,0.0,0.0,13181.043805022375,1.0,32.931700358741,16394.634146381144
2.0,7.103093746013744,1.0,1.1030937460137449,1.5154687300687244,1.0,10430.322748355917,1440.0,0.0,21698.9649545532,17333.192451683095,26484.531269931274,0.0,0.0,0.0,0.0,0.0,26484.531269931274,1.8969062539862551,33.41237498405498,26484.531269931274
1.314596556809411,6.314596556809411,5.0,3.0,1.685403443190589,1.0,3387.3943765901845,2344.7325450115777,0.0,14445.252973492825,13640.31734181806,73145.9655680941,0.0,0.0,1370.8068863811782,0.0,0.0,10281.051647858836,1.6291931136188218,27.94378967042823,74516.77245447529
2.0,6.807430251816761,5.0,3.8074302518167613,1.8074302518167613,1.0,3756.6755361162727,438.78648774721614,0.0,8531.089865810412,7464.873126246435,2192.5697481832385,0.0,0.0,0.0,0.0,0.0,2192.5697481832385,1.3851394963664776,25.155418489099432,2192.5697481832385
1.0,7.0,5.0,3.0,8.734691500348823,1.0,3769.0,1415.7432228890352,742.7402626098989,17410.314118967173,14297.557026545715,3069.1697159804853,0.0,0.0,0.0,0.0,0.0,2930.8302840195147,1.9620987857641177,23.075802428471764,3069.1697159804853
1.209986441208144,6.209986441208144,5.0,2.419972882416288,9.0,1.0,3769.0,268.19430530742045,0.0,17843.34763842418,14856.1604666053,33160.05423516742,0.0,0.0,1422.0244058253409,0.0,0.0,8950.06779395928,1.0,23.58002711758371,34582.07864099277
2.0,6.0,5.0,3.0,2.0,1.0,3769.0,1386.451262760323,74.26554421304627,11019.0,10299.0,11450.0,0.0,0.0,0.0,0.0,0.0,10800.0,1.0,25.0,11450.0
2.0,6.52130066741357,3.0852026696542776,2.4786993325864306,5.649104671894985,1.0,3769.0,642.7968826424483,0.0,5664.983322472789,5250.7277144638265,2521.3006674135695,0.0,0.0,0.0,0.0,0.0,957.3986651728612,2.5213006674135694,24.786993325864305,2521.3006674135695
1.0,6.173410423724367,1.3468208474487344,3.739884364413449,1.433526059310918,1.0,4641.196522671615,1440.0,0.0,6197.3410291551745,5743.35259271383,14786.289019575752,0.0,13.005781779327542,0.0,0.0,0.0,14786.289019575752,1.0867052118621836,34.17341042372437,14799.294801355078
1.0418292069960695,7.0,5.0,3.083658413992139,8.707195551027514,1.0,3769.0,413.8044878926221,0.0,11759.283225505053,10904.633038240685,16571.10254552565,0.0,0.0,1350.1950483952835,0.0,418.2920699606966,0.0,1.209146034980348,32.83268317201572,18339.589663881627
1.2416075860543185,5.483215172108637,4.033569655782726,3.0,1.0,1.0,4823.911166494967,1440.0,0.0,26392.278217833693,22967.194595290515,26453.71144925236,0.0,48.3215172108637,0.0,0.0,0.0,25245.67351898077,1.0,26.899291032651824,26502.032966463226
1.6389493853342618,7.0,5.0,2.0,1.3610506146657382,1.0,2328.468028148788,1172.8225451473538,0.0,12341.0,11441.0,4000.0,0.0,150.0,0.0,0.0,0.0,4000.0,2.0,29.083151843997214,4150.0
1.75903584553885,7.0,1.9638566178446006,3.0,1.4819283089223003,1.0,6312.529118400686,1324.3372058586478,0.0,17883.01285858972,15010.386108549419,8337.34981624561,0.0,0.0,0.0,0.0,3795.179227694249,11373.493198401009,1.0,33.6265018375439,12132.52904393986
2.0,7.0,3.8964133170925543,3.0,1.7241033292731385,1.0,3192.6518548515864,918.6456029233402,0.0,10302.318530247585,8976.54577263498,35465.638347544016,0.0,0.0,0.0,0.0,0.0,19735.58256435114,1.2758966707268615,26.310760048722337,35465.638347544016
2.0,5.725536840421026,2.4510736808420526,2.637231579789487,4.539378941473592,1.0,3769.0,1313.8903169179125,0.0,7666.770831003781,6969.825736408415,19985.48926319158,0.0,0.0,0.0,0.0,0.0,19985.48926319158,1.0,26.91169473936846,19985.48926319158
2.0,6.0,1.0,3.0,1.0,1.0,2765.715104410373,1440.0,0.0,7511.233094892041,6632.556230805646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019423199820012,35.05826959946003,0.0
2.0,7.0,1.0,3.903363812636025,1.0,1.0,4089.574364117719,1440.0,0.0,11004.313228082898,9552.313228082898,14373.398370849958,0.0,0.0,0.0,0.0,0.0,14286.42580222238,1.0966361873639752,29.3865447494559,14373.398370849958
2.0,5.353335080882837,3.5866596764686536,3.0,1.6466649191171634,1.0,2680.7279508808633,1750.3991611762385,0.0,8391.143793460595,7848.343898313566,30766.67540441418,0.0,0.0,0.0,0.0,0.0,5173.3193529373075,1.7066701617656732,25.886685889711202,30766.67540441418
1.0,6.38635042291385,5.0,2.3863504229138495,6.852226480198473,1.0,3769.0,1292.7241014993238,0.0,7052.2799682432105,6626.005813917906,8421.884084246729,0.0,1935.4423890807416,0.0,0.0,0.0,7654.82211288904,1.0,29.238576903112325,10357.32647332747
2.0,6.94840419334129,4.7936167733651605,2.0,8.587233546730321,1.0,3775.3462842190215,188.10646478949718,0.0,8179.281945262768,7191.567047183341,25406.93581817853,0.0,379.361677336516,0.0,0.0,0.0,15166.138497441047,1.0,20.72234129322194,25786.297495515042
1.6699174645500392,6.330082535449961,5.0,3.0,9.0,1.0,3769.0,362.9107296084949,0.0,19743.832670949698,16797.45004969217,12789.707507209687,0.0,0.0,0.0,0.0,0.0,8034.508583808864,1.0,21.990247606349882,12789.707507209687
2.0,6.955834562289899,5.0,2.9116691245797997,9.0,1.0,3769.0,163.24963131303005,0.0,9308.851698619537,8140.65081377081,2048.3849336363455,0.0,0.0,0.0,0.0,0.0,0.0,1.0883308754202003,24.9558345622899,2048.3849336363455
2.0,7.0,1.0,5.0,1.0,1.0,1873.6730738705169,1440.0,0.0,7394.354022764857,6610.833149855836,7411.736243030069,0.0,0.0,0.0,0.0,0.0,7411.736243030069,1.0,33.7647912709098,7411.736243030069
1.9993534995658349,6.999353499565835,5.0,2.9987069991316697,1.0006465004341651,1.0,2556.784205026642,1441.5593590472063,0.0,23880.62046988731,22524.589437866474,80003.21957216214,0.0,0.0,39.371876440658525,0.0,0.0,0.0,2.9987069991316697,30.003232502170825,80042.5914486028
2.0,7.1116131628743595,3.2232263257487186,3.0,1.0,1.0,3872.5973482438167,1440.0,0.0,5106.487959034355,4308.967862445094,18655.295959514435,0.0,0.0,0.0,0.0,0.0,18655.295959514435,1.0,29.332580255688463,18655.295959514435
1.0,6.473210118081333,5.0,2.4732101180813335,5.312470826569333,1.0,3769.0,2646.348829593747,137.2309342435867,7447.336693446589,6685.015214863565,554.1290482732414,0.0,447.7713996308666,0.0,0.0,283.92607084880007,554.1290482732414,1.0,31.848268464942667,1285.826518752908
2.0,7.0,1.0,3.3128548565055875,1.0,1.0,4392.505458612633,1440.0,0.0,11458.414615347203,10006.414615347203,15567.407480145703,0.0,0.0,0.0,0.0,0.0,14948.97685100073,1.6871451434944125,31.748580573977648,15567.407480145703
1.1205225787864643,6.758954842427071,1.0,2.1205225787864643,2.0,1.0,3769.0,2908.0109060324385,0.0,5947.492212432975,5301.525089450852,12262.476637298927,0.0,0.0,0.0,0.0,0.0,12262.476637298927,1.0,31.361567736359394,12262.476637298927
2.0,6.462047342916563,5.0,2.0,1.7310236714582816,1.0,3648.2296284847685,974.0598840249565,0.0,11328.660166176658,9911.333563269145,6550.640162922868,403.46449281257765,241.23781158123293,11958.739613958902,0.0,0.0,5259.553785922619,1.5379526570834368,23.193071014374844,19154.08208127558
2.0,6.19259902778563,5.0,2.80740097221437,3.348193194499413,1.0,3769.0,1331.1014583215542,0.0,8099.0967338894225,7192.607227222003,25296.299513892816,0.0,77.03961111425217,0.0,0.0,0.0,14354.079222228504,1.0,24.037004861071846,25373.339125007067
1.0,5.230564042494569,5.0,2.1152820212472845,2.1152820212472845,1.0,3769.0,1253.3936661947757,0.0,32283.76652707895,30738.27489351926,1641.1845367443427,0.0,0.0,391.9588722407669,0.0,0.0,1641.1845367443427,1.0,22.769435957505433,2033.1434089851095
1.4217626597305126,6.421762659730512,3.31294936107795,2.5782373402694874,2.0,1.0,3769.0,2264.007112156917,0.0,11873.28086703462,10390.028914349648,63673.56010404231,0.0,0.0,1156.474680538975,0.0,0.0,8673.560104042313,1.0,32.06115191676615,64830.03478458129
2.0,7.0,5.0,3.3860255138772923,3.432607134286318,1.0,3769.0,208.18632648163612,0.0,8405.211122130635,7341.004959129799,1590.683675918195,818.6326481636102,0.0,0.0,0.0,0.0,2409.316324081805,1.0,24.0,2409.316324081805
1.7450645481202205,7.0,5.0,3.0,3.0,1.0,3769.0,488.15793446015294,0.0,21824.48286029533,18387.548917901364,9552.961271127868,0.0,0.0,866.7805363912507,0.0,0.0,9552.961271127868,1.0,20.25493545187978,10419.741807519118
2.0,7.0,5.0,2.945117385353525,7.89023477070705,1.0,2106.5385191631494,1440.0,0.0,14074.813504793412,13439.617451405531,51431.23534294516,0.0,0.0,40054.88261464648,0.0,0.0,6846.0703873900575,1.0,30.164647843939424,91486.11795759163
1.544856314963844,7.089712629927687,2.8205747401446244,2.0,5.1860057952530925,1.0,3769.0,1667.918377329134,0.0,7089.098949411418,6459.716191615757,7089.712629927688,0.0,0.0,0.0,0.0,0.0,98.61899300845575,1.0,30.538275779566128,7089.712629927688
1.477565423928831,7.0,5.0,2.477565423928831,4.432696271786494,1.0,3769.0,1278.5677159940087,0.0,7618.667496297203,6955.82080333424,37477.565423928834,0.0,313.46074564270134,5730.785087145972,0.0,0.0,28342.957967501818,1.0,28.59617763071896,43521.811256717505
1.3554533493741778,7.0,5.0,3.0,9.0,1.0,3769.0,1120.09198556324,497.59001428313474,19235.365958584098,17077.19512632165,1933.6399518774665,0.0,0.0,0.0,0.0,0.0,1933.6399518774665,1.6445466506258222,22.289093301251643,1933.6399518774665
1.0,7.650167350443228,3.6006694017729126,2.650167350443228,1.0,1.0,8870.677839518285,1440.0,0.0,10558.318813472852,9024.140903731357,12325.083675221615,0.0,0.0,0.0,0.0,0.0,12325.083675221615,2.0,31.049497948670314,12325.083675221615
2.0,6.635302750542694,5.0,2.364697249457306,6.447119253798859,1.0,3769.0,667.0458741859588,0.0,8129.200587036903,7180.211522984805,25517.651375271347,0.0,254.12110021707767,0.0,0.0,0.0,14708.242200434155,1.0,21.823486247286528,25771.772475488426
2.0,6.0,2.757291223985944,2.560677194003514,5.075259641975402,1.0,3769.0,1799.2658972486445,0.0,8312.916204045849,7616.363067093469,20168.203158201053,0.0,0.0,0.0,0.0,0.0,20168.203158201053,1.0,26.0,20168.203158201053
2.0,6.0,5.0,3.0,2.0,1.0,3769.0,1329.8867086379032,124.54514787741925,11019.0,10299.0,11450.0,0.0,0.0,0.0,0.0,0.0,10800.0,1.0,25.0,11450.0
1.0,7.0,5.0,3.0,2.805011504337033,1.0,3769.0,873.6010518251001,88.781268764027,15539.923628796596,14734.659151966012,4615.122000654988,0.0,0.0,0.0,0.0,0.0,1384.877999345012,1.115001643476719,24.769996713046563,4615.122000654988
1.4697348673650998,5.5302651326349,5.0,2.4697348673650996,1.9394697347301997,1.0,3615.7533766685137,1067.0305153121108,0.0,12707.784892835694,11824.173086888277,19681.84092041906,0.0,0.0,1265.13256631745,0.0,0.0,5302.6513263490015,2.4092046020952997,24.7723861937141,20946.97348673651
2.0,5.441032161748161,2.7641286469926465,3.0,1.5589678382518384,1.0,3740.7739416481177,1922.9482122495883,0.0,8766.072685293553,8095.671961081593,1658.4771881955878,0.0,0.0,0.0,0.0,2127.9905602247486,3451.0870454692335,3.0,33.35380702951103,3786.4677484203366
2.0,6.595514550318149,3.382058201272597,2.4044854496818506,6.168601852227045,1.0,3769.0,1438.8547882300788,0.0,8280.782568759378,7501.051695740289,20097.52505289183,0.0,0.0,0.0,0.0,0.0,20097.52505289183,1.0,25.40448544968185,20097.52505289183
1.0,6.144855518866931,5.0,3.0,9.0,1.0,3769.0,949.37234948187,0.0,11931.387444269314,11171.826980024096,14278.293778275458,0.0,699.5081855668501,744.1560872635054,0.0,0.0,0.0,1.8551444811330686,32.14485551886693,15721.958051105814
1.8039769794008977,6.803976979400898,5.0,1.8039769794008977,2.1960230205991023,1.0,3769.0,2182.0232271008704,0.0,6261.230863671904,5957.958023761849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.568184164792818,0.0
1.4615985096192126,7.0,2.84639403847685,3.0,4.6927880769537,1.0,3785.690446201804,830.6899673026396,0.0,8594.792708083323,7880.350625199948,6230.799254809606,0.0,0.0,0.0,0.0,0.0,6230.799254809606,1.5384014903807874,28.46081788456945,6230.799254809606
1.0,6.0,2.353379299677834,2.3383448249194583,2.6917241245972923,1.0,3061.6906178389013,1440.0,0.0,8465.30329758977,7135.107434560775,40939.23859626224,0.0,0.0,0.0,0.0,0.0,40262.548946423325,1.0,37.0,40939.23859626224
1.0,6.262144233093475,5.0,2.262144233093475,3.0971538647478,1.0,3555.759683364014,1180.4772092374596,0.0,16078.381554322168,14125.968970621594,18619.33447384763,0.0,0.0,1106.7836503597875,0.0,0.0,8971.08388510811,1.0,27.689278834532626,19726.11812420742
1.0,6.040336219757464,5.0,1.9596637802425363,5.358823230848877,1.0,3769.0,1752.4370856847029,0.0,13870.092561944684,12659.544665855952,25294.647121521735,0.0,0.0,0.0,0.0,0.0,25294.647121521735,1.5201681098787319,26.802521648180978,25294.647121521735
2.0,7.0,3.2927317733805426,3.4268170566548646,1.0,1.0,3966.632583251823,1440.0,0.0,12014.462128808997,10871.98091821537,13635.195752652156,0.0,0.0,171.9548830035407,0.0,0.0,13635.195752652156,1.0,30.146365886690273,13807.150635655697
2.0,7.0,4.506661511449797,2.1233346221375506,9.0,1.0,3769.0,201.2333462213755,0.0,5890.545857297619,5467.585826366317,3000.0,0.0,66.35402671000219,0.0,0.0,0.0,0.0,3.2466692442751013,21.356680843513054,3066.354026710002
2.0,6.417506084027892,2.6700243361115685,2.0,4.340048672223137,1.0,3840.6467516645694,1030.8440376526657,0.0,8417.711702456883,7466.923235631912,19994.949634958328,0.0,0.0,0.0,0.0,0.0,18946.460586208534,1.0,30.24244524374897,19994.949634958328
1.5380571494244124,7.0,5.0,4.076114298848825,5.233599954029113,1.0,3769.0,1597.804358526648,0.0,14277.640033328893,12964.475227260737,14721.661004095215,0.0,0.0,1945.6685793092947,0.0,5380.571494244124,0.0,3.6902857471220623,30.84777140230235,22047.901077648632
1.990341313341777,6.990341313341777,4.961365253367108,3.0,1.990341313341777,1.0,3798.005036034643,726.9542543939205,0.0,10504.659398139751,9022.338705894786,34533.80540330378,0.0,0.0,0.0,0.0,0.0,22947.4776041552,1.009658686658223,23.125562926556896,34533.80540330378
1.0002375235758847,6.000237523575884,5.0,1.0004750471517692,8.999762476424115,1.0,3768.582196030019,100.31828159168533,0.0,8918.252699339215,8270.258399905037,9010.451037338922,0.0,0.0,133477.7915456548,0.0,0.0,6999.762476424115,1.0,22.001900188607078,142488.24258299373
1.0,6.0,5.0,3.0,7.7016896329629425,1.0,3769.0,482.8432696160835,183.80365339053196,13829.33424708202,10285.535456172185,21471.901363268284,0.0,0.0,26939.696991984078,0.0,0.0,10123.375398762415,1.0,20.927364547883613,48411.59835525236
1.6160361100802743,7.0,1.0,2.0,4.464144440321097,1.0,3769.0,2073.5404183675473,0.0,6523.17953231899,5732.9005991835775,11474.263159499209,0.0,0.0,0.0,0.0,0.0,11474.263159499209,1.0,34.08018055040137,11474.263159499209
1.932589909425253,7.0,5.0,1.1348201811494942,9.0,1.0,3769.0,170.38115394851107,0.0,9171.69350069388,8187.827316997335,12139.59023553718,0.0,0.0,87.63311774717135,0.0,0.0,1686.1225562408572,1.932589909425253,21.808921086896966,12227.223353284353
1.929970294252529,7.0,1.280118822989884,2.929970294252529,8.509792059767703,1.0,3769.0,209.15964353103035,0.0,5246.300253709884,4827.006733897591,3105.0445586212063,0.0,500.32401830786057,0.0,0.0,0.0,0.0,4.719881177010116,31.490207940232295,3605.3685769290673
2.0,7.0,4.962058265486007,3.0,2.0663980353994864,1.0,3769.0,715.4469918583209,0.0,10469.486286477071,8990.137001946261,34476.28641592876,0.0,0.0,0.0,0.0,0.0,23015.965764105287,1.0094854336284982,23.085368902656484,34476.28641592876
1.0526838359772286,6.947316164022771,5.0,3.0,9.0,1.0,3769.0,443.1511013229603,0.0,18193.341795974797,14180.37946454345,16136.348241331467,0.0,0.0,0.0,0.0,0.0,6229.100220233394,1.0,23.841948492068315,16136.348241331467
1.0885434106136183,7.0,5.0,4.0,8.380196125704673,1.0,3769.0,81.51064337977036,0.0,6871.794498836516,6442.418368758891,1726.5630231840855,0.0,0.0,0.0,0.0,295.3119349611877,1726.5630231840855,1.0,35.84893566202297,2021.8749581452732
2.0,4.1127903196187825,5.0,3.0,5.150387092825044,1.0,3769.0,1390.3722593677358,0.0,9519.060080669844,8563.301886694948,5271.973482611189,0.0,1761.1979050325426,0.0,0.0,0.0,5271.973482611189,1.0,35.473645175112345,7033.171387643732
2.0,5.5202186731434955,5.0,1.5202186731434952,2.0,1.4797813268565048,3769.0,1886.6886485494138,0.0,7822.36897331368,7098.1329438007815,28179.234643997766,0.0,0.0,0.0,0.0,0.0,28179.234643997766,1.4797813268565048,25.520218673143496,28179.234643997766
1.4192427927726723,7.0,5.0,3.0,9.0,1.0,3769.0,1062.681486504595,448.34456397949697,19547.870441793322,17579.536993084796,1742.271621681983,0.0,0.0,0.0,0.0,0.0,1742.271621681983,1.5807572072273277,22.161514414454654,1742.271621681983
2.0,4.815060913207012,5.0,3.0,6.086747884276017,1.0,3769.0,1081.3731981889146,0.0,9513.207825723275,8658.576597225085,5570.672575084049,0.0,1332.8128429437224,0.0,0.0,0.0,5570.672575084049,1.0,32.196382405033944,6903.485418027772
1.6017126160243644,7.0,2.5931495359025423,3.3982873839756356,9.0,1.0,3769.0,340.770677210964,0.0,6841.12197181258,6187.520467513178,2562.2541787629143,0.0,0.0,0.0,0.0,129.04511240810592,1960.5415627385498,1.0,37.601712616024365,2691.2992911710203
1.0916993351114301,5.183398670222861,5.0,1.1833986702228603,8.35810465421999,1.0,1193.9676150409045,1431.7470598399714,0.0,7498.105505578232,6829.928242815788,10436.679734044572,0.0,0.0,0.0,0.0,0.0,10073.359468089144,1.0,33.99130731377427,10436.679734044572
1.336370463828422,7.0,1.0,3.663629536171578,1.0,1.0,5984.448909522093,1440.0,0.0,11188.668886684056,9736.668886684056,14858.14107786107,0.0,0.0,0.0,0.0,0.0,14555.407660415489,1.336370463828422,31.009111391485266,14858.14107786107
