h19_pid,p19_wgc,sex,h19_g4,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income3,h19_pers_income4,h19_pers_income5,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,h1909_aq7,h1909_aq8,h1906_aq2,housing_debt_balance,h1906_10,housing_tenure,age,total_income,total_debt,annual_interest,annual_repayment,annual_debt_service,dsr_raw,dsr,debt_crisis
456103,4422.248084135106,2,2003,7,5,4,9.0,,,320.0,,0,,13238.0,10634.0,13844,0,0,3000,0,0,0.0,464.0,0.0,0.0,1.0,1,21,320.0,16844,464.0,0.0,464.0,1.45,1.45,1
456202,11105.443037360716,2,1986,5,1,4,9.0,,,,2700.0,0,,8212.0,7360.0,6000,0,0,0,0,0,0.0,180.0,,,,6,38,2700.0,6000,180.0,0.0,180.0,0.06666666666666667,0.06666666666666667,0
457003,1721.8190564351428,1,2002,5,5,4,9.0,,,,,1224,,14043.0,12507.0,0,0,0,200,0,2500,0.0,0.0,0.0,0.0,1.0,2,22,1224.0,2700,0.0,0.0,0.0,0.0,0.0,0
457004,9758.888516132034,2,2003,5,5,4,2.0,1.0,,1430.0,,0,,14043.0,12507.0,0,0,0,200,0,2500,0.0,0.0,0.0,0.0,1.0,2,21,1430.0,2700,0.0,0.0,0.0,0.0,0.0,0
458804,1795.7129134079055,2,1992,8,5,1,1.0,1.0,5880.0,,,0,,6216.0,5376.0,0,0,0,0,0,0,0.0,0.0,,,,5,32,5880.0,0,0.0,0.0,0.0,0.0,0.0,0
458805,11189.50999557466,1,1995,7,5,3,1.0,1.0,2756.0,,,0,,2766.0,2394.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,29,2756.0,0,0.0,0.0,0.0,0.0,0.0,0
459702,8016.242870756581,1,1999,6,5,4,1.0,1.0,2760.0,,,0,,6662.0,6386.0,0,0,1196,0,0,0,0.0,84.0,,,,5,25,2760.0,1196,84.0,0.0,84.0,0.030434782608695653,0.030434782608695653,0
459703,953.4639042393013,2,2001,5,5,4,2.0,1.0,,1140.0,,0,,6662.0,6386.0,0,0,1196,0,0,0,0.0,84.0,,,,5,23,1140.0,1196,84.0,0.0,84.0,0.07368421052631578,0.07368421052631578,0
460705,16448.282100241286,1,1991,6,5,3,1.0,1.0,5896.0,,,0,,6854.0,5546.0,7737,0,0,0,0,0,91.0,0.0,263.0,7737.0,1.0,1,33,5896.0,7737,91.0,263.0,354.0,0.06004070556309362,0.06004070556309362,0
460804,1244.7123548640998,2,2002,7,5,4,9.0,,,820.0,,0,,6980.0,6368.0,0,0,800,0,0,0,0.0,0.0,0.0,0.0,1.0,1,22,820.0,800,0.0,0.0,0.0,0.0,0.0,0
460903,3786.6604464009342,2,1990,7,1,1,1.0,1.0,5380.0,,,0,,12117.0,10353.0,19920,3000,0,0,0,0,537.0,95.0,0.0,11000.0,1.0,2,34,5380.0,22920,632.0,0.0,632.0,0.11747211895910781,0.11747211895910781,0
460951,7250.68233053623,1,1989,7,1,1,1.0,1.0,6645.0,,,0,,12117.0,10353.0,19920,3000,0,0,0,0,537.0,95.0,0.0,11000.0,1.0,2,35,6645.0,22920,632.0,0.0,632.0,0.09510910458991723,0.09510910458991723,0
462603,1600.5599612992214,2,2002,7,5,4,9.0,,,600.0,,0,,14485.0,13081.0,30000,0,0,0,0,0,252.0,1200.0,2148.0,5000.0,1.0,1,22,600.0,30000,1452.0,2148.0,3600.0,6.0,5.0,1
462604,6571.024929426016,2,2004,7,5,4,9.0,,,150.0,,0,,14485.0,13081.0,30000,0,0,0,0,0,252.0,1200.0,2148.0,5000.0,1.0,1,20,150.0,30000,1452.0,2148.0,3600.0,24.0,5.0,1
462804,3317.2505842771334,1,1989,7,1,3,1.0,1.0,3900.0,,,0,,4205.0,3833.0,10000,0,0,0,0,0,204.0,0.0,0.0,10000.0,1.0,2,35,3900.0,10000,204.0,0.0,204.0,0.052307692307692305,0.052307692307692305,0
463204,4500.250349281443,2,1990,5,1,4,3.0,1.0,,3000.0,,0,,7470.0,7038.0,3400,0,0,500,0,0,50.0,82.0,300.0,1600.0,1.0,1,34,3000.0,3900,132.0,300.0,432.0,0.144,0.144,0
464204,2495.672945187464,2,1995,6,5,3,1.0,1.0,3135.0,,,0,,3155.0,2831.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,29,3135.0,0,0.0,0.0,0.0,0.0,0.0,0
464205,14284.40139732136,1,1997,6,5,2,9.0,,,1284.0,,0,,1380.0,1092.0,2700,0,0,0,0,0,0.0,0.0,,,,6,27,1284.0,2700,0.0,0.0,0.0,0.0,0.0,0
466804,2766.6931392180354,1,1989,7,5,4,3.0,1.0,,2544.0,,0,,7656.0,7500.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,35,2544.0,0,0.0,0.0,0.0,0.0,0.0,0
466805,9286.440824168545,1,1992,7,5,3,1.0,1.0,7756.0,,,0,,7906.0,6802.0,7000,0,0,0,0,0,238.0,0.0,0.0,7000.0,1.0,2,32,7756.0,7000,238.0,0.0,238.0,0.030685920577617327,0.030685920577617327,0
467802,13002.339187178723,2,1987,5,5,4,2.0,1.0,,696.0,,0,,2852.0,2850.8,0,0,0,0,0,0,0.0,0.0,,,,4,37,696.0,0,0.0,0.0,0.0,0.0,0.0,0
468603,6858.65391450428,1,1997,5,5,3,6.0,,,,4792.0,0,,16558.0,14842.0,30000,0,0,13500,0,0,204.0,960.0,996.0,5000.0,1.0,1,27,4792.0,43500,1164.0,996.0,2160.0,0.4507512520868113,0.4507512520868113,1
468604,11967.034651176313,1,1999,6,5,3,2.0,1.0,,144.0,,991,,16558.0,14842.0,30000,0,0,13500,0,0,204.0,960.0,996.0,5000.0,1.0,1,25,1135.0,43500,1164.0,996.0,2160.0,1.9030837004405285,1.9030837004405285,1
468704,6712.8877845422585,1,1994,6,5,3,2.0,1.0,2082.0,1150.0,,0,,3382.0,3046.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,30,3232.0,0,0.0,0.0,0.0,0.0,0.0,0
469304,4834.365349894715,1,1995,6,5,3,1.0,1.0,6170.0,,,0,,6182.0,5126.0,1750,0,0,0,0,0,0.0,160.0,,,,5,29,6170.0,1750,160.0,0.0,160.0,0.02593192868719611,0.02593192868719611,0
469303,2637.3726720417612,1,1993,6,5,3,1.0,1.0,5930.0,,,0,,5995.0,4963.0,4000,0,500,0,0,0,0.0,444.0,0.0,0.0,1.0,3,31,5930.0,4500,444.0,0.0,444.0,0.07487352445193929,0.07487352445193929,0
470103,2425.7267904164196,1,2000,5,5,3,1.0,1.0,3150.0,,,0,,10717.0,9445.0,2983,0,0,0,0,0,104.0,0.0,561.0,2983.0,1.0,1,24,3150.0,2983,104.0,561.0,665.0,0.2111111111111111,0.2111111111111111,0
470303,12628.417937267051,2,1998,6,5,3,1.0,1.0,2825.0,,,0,,13335.0,12099.0,0,0,105,0,0,0,0.0,97.0,0.0,0.0,1.0,3,26,2825.0,105,97.0,0.0,97.0,0.034336283185840706,0.034336283185840706,0
470304,6448.474318052996,1,2001,5,5,3,1.0,1.0,4085.0,,,0,,13335.0,12099.0,0,0,105,0,0,0,0.0,97.0,0.0,0.0,1.0,3,23,4085.0,105,97.0,0.0,97.0,0.023745410036719705,0.023745410036719705,0
470705,4162.125718871923,1,2004,5,5,3,2.0,1.0,,2000.0,,0,,10095.0,9015.0,7644,0,0,0,0,0,180.0,0.0,238.0,6200.0,1.0,1,20,2000.0,7644,180.0,238.0,418.0,0.209,0.209,0
470803,7038.184904918976,1,2001,7,5,3,3.0,1.0,,456.0,,0,,10636.0,10108.0,5000,0,0,0,0,0,0.0,240.0,0.0,0.0,1.0,1,23,456.0,5000,240.0,0.0,240.0,0.5263157894736842,0.5263157894736842,1
471204,5894.2066004415765,2,1991,8,5,3,1.0,1.0,3520.0,,,0,,15332.0,13724.0,3590,0,0,1500,0,0,120.0,0.0,220.0,3590.0,1.0,1,33,3520.0,5090,120.0,220.0,340.0,0.09659090909090909,0.09659090909090909,0
471203,14410.264682606881,1,1988,6,1,3,1.0,1.0,6772.0,,,0,,9752.0,8852.0,38000,0,0,0,0,0,619.0,1644.0,1375.0,11000.0,1.0,2,36,6772.0,38000,2263.0,1375.0,3638.0,0.5372120496160662,0.5372120496160662,1
471251,5670.251108895079,2,1989,7,1,3,1.0,1.0,1680.0,,,0,,9752.0,8852.0,38000,0,0,0,0,0,619.0,1644.0,1375.0,11000.0,1.0,2,35,1680.0,38000,2263.0,1375.0,3638.0,2.1654761904761903,2.1654761904761903,1
471803,6730.979252945547,2,1999,5,5,3,1.0,1.0,1080.0,,,0,,1245.0,1195.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,25,1080.0,0,0.0,0.0,0.0,0.0,0.0,0
471905,9502.729915529802,1,1995,7,5,3,8.0,,1091.0,400.0,,0,,2169.0,2063.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,29,1491.0,0,0.0,0.0,0.0,0.0,0.0,0
472404,7812.0367675850775,1,1986,8,5,1,1.0,1.0,5236.0,1080.0,,0,,6326.0,5606.0,11600,0,0,0,0,0,180.0,168.0,0.0,8800.0,1.0,2,38,6316.0,11600,348.0,0.0,348.0,0.055098163394553513,0.055098163394553513,0
472503,3285.9320978322353,1,2001,5,5,3,2.0,1.0,,2476.0,,0,,3584.0,3488.0,2650,0,1025,0,0,0,0.0,65.0,0.0,0.0,1.0,3,23,2476.0,3675,65.0,0.0,65.0,0.026252019386106624,0.026252019386106624,0
472804,4365.152970916167,1,1995,6,5,3,5.0,,,,3000.0,0,,3200.0,2732.0,0,0,0,0,0,0,0.0,0.0,,,,5,29,3000.0,0,0.0,0.0,0.0,0.0,0.0,0
472803,4487.246443397629,2,1993,6,1,3,1.0,1.0,2796.0,,,0,,2796.0,2412.0,18000,0,0,0,0,0,5760.0,0.0,0.0,18000.0,1.0,1,31,2796.0,18000,5760.0,0.0,5760.0,2.060085836909871,2.060085836909871,1
472904,6256.95835066992,2,1994,7,2,3,1.0,1.0,2640.0,,,0,,8166.0,7698.0,5900,0,0,0,0,0,156.0,56.0,0.0,4500.0,1.0,2,30,2640.0,5900,212.0,0.0,212.0,0.0803030303030303,0.0803030303030303,0
473707,6256.95835066992,2,1995,7,5,3,1.0,1.0,3528.0,,,0,,7072.0,6568.0,5800,0,1600,0,0,250,144.0,0.0,0.0,5800.0,1.0,2,29,3528.0,7650,144.0,0.0,144.0,0.04081632653061224,0.04081632653061224,0
474403,13521.998268763251,2,1987,6,5,3,1.0,1.0,5797.0,,,0,,13680.0,11652.0,1262,0,0,0,0,0,41.0,5.0,0.0,1000.0,1.0,2,37,5797.0,1262,46.0,0.0,46.0,0.007935138864930136,0.007935138864930136,0
474404,10543.137268336877,1,1990,6,5,3,1.0,1.0,7883.0,,,0,,13680.0,11652.0,1262,0,0,0,0,0,41.0,5.0,0.0,1000.0,1.0,2,34,7883.0,1262,46.0,0.0,46.0,0.005835341874920716,0.005835341874920716,0
474803,6293.1933226004585,1,2004,7,5,3,3.0,1.0,,360.0,,0,,7658.0,7034.0,8668,0,1133,0,0,0,552.0,120.0,216.0,8668.0,1.0,3,20,360.0,9801,672.0,216.0,888.0,2.466666666666667,2.466666666666667,1
475203,5815.8632909680055,2,1993,7,5,3,3.0,1.0,,288.0,,0,,2284.0,2260.0,0,0,0,0,0,0,26.0,0.0,2000.0,0.0,1.0,3,31,288.0,0,26.0,2000.0,2026.0,7.034722222222222,5.0,1
475204,5821.338838503269,2,1997,6,5,3,6.0,,,,1200.0,0,,2284.0,2260.0,0,0,0,0,0,0,26.0,0.0,2000.0,0.0,1.0,3,27,1200.0,0,26.0,2000.0,2026.0,1.6883333333333332,1.6883333333333332,1
476004,14234.936693191707,1,1991,9,1,1,1.0,1.0,6665.0,,,0,,7877.0,6881.0,29000,0,1500,0,0,0,1460.0,618.0,0.0,24000.0,1.0,2,33,6665.0,30500,2078.0,0.0,2078.0,0.3117779444861215,0.3117779444861215,0
477004,6852.41198325729,1,1997,6,5,3,1.0,1.0,4630.0,,,0,,4660.0,4024.0,0,0,0,0,0,0,0.0,0.0,,,,6,27,4630.0,0,0.0,0.0,0.0,0.0,0.0,0
477303,13632.380330009093,2,1987,7,5,3,1.0,1.0,4900.0,,,0,,16004.0,14036.0,0,0,0,7000,0,0,0.0,0.0,0.0,0.0,1.0,1,37,4900.0,7000,0.0,0.0,0.0,0.0,0.0,0
477304,6849.964593617194,2,1990,9,1,4,1.0,1.0,4769.0,,,0,,8977.0,7933.0,14400,0,0,0,0,0,72.0,100.0,0.0,0.0,1.0,3,34,4769.0,14400,172.0,0.0,172.0,0.03606626127070665,0.03606626127070665,0
477351,4352.091334441111,1,1988,9,1,4,1.0,1.0,4136.0,,,0,,8977.0,7933.0,14400,0,0,0,0,0,72.0,100.0,0.0,0.0,1.0,3,36,4136.0,14400,172.0,0.0,172.0,0.041586073500967116,0.041586073500967116,0
477404,8093.614878719392,2,1997,6,1,3,6.0,,,,2740.0,0,,11404.0,10360.0,5500,0,0,0,0,0,115.0,0.0,0.0,5500.0,1.0,3,27,2740.0,5500,115.0,0.0,115.0,0.041970802919708027,0.041970802919708027,0
477451,6594.654748101816,1,1994,6,1,3,1.0,1.0,7392.0,,,0,,11404.0,10360.0,5500,0,0,0,0,0,115.0,0.0,0.0,5500.0,1.0,3,30,7392.0,5500,115.0,0.0,115.0,0.015557359307359308,0.015557359307359308,0
477503,7549.446238002451,1,1988,7,1,3,1.0,1.0,5100.0,,,0,,14402.0,13262.0,14000,0,0,2000,0,0,360.0,0.0,1200.0,14000.0,1.0,1,36,5100.0,16000,360.0,1200.0,1560.0,0.3058823529411765,0.3058823529411765,0
477505,4500.250349281443,2,1989,6,1,3,1.0,1.0,3770.0,,,0,,14402.0,13262.0,14000,0,0,2000,0,0,360.0,0.0,1200.0,14000.0,1.0,1,35,3770.0,16000,360.0,1200.0,1560.0,0.41379310344827586,0.41379310344827586,1
477604,9101.979997565237,1,1987,7,5,4,1.0,1.0,3985.0,,,0,,8020.0,7588.0,11758,0,0,0,0,0,188.0,480.0,666.0,5558.0,1.0,1,37,3985.0,11758,668.0,666.0,1334.0,0.33475533249686323,0.33475533249686323,0
478103,16337.177653208388,1,1995,7,5,3,1.0,1.0,2971.0,,,0,,4103.0,3863.0,40,0,0,0,0,0,0.0,4.0,,,,4,29,2971.0,40,4.0,0.0,4.0,0.0013463480309660047,0.0013463480309660047,0
480303,8743.762122565338,1,1987,6,5,3,3.0,1.0,,1368.0,,0,,1598.0,1572.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,37,1368.0,0,0.0,0.0,0.0,0.0,0.0,0
481404,850.1458529494153,1,1993,7,1,3,1.0,1.0,6640.0,,,0,,10750.0,9286.0,7000,0,0,0,0,0,300.0,0.0,0.0,7000.0,1.0,2,31,6640.0,7000,300.0,0.0,300.0,0.045180722891566265,0.045180722891566265,0
481451,423.15305118032893,2,1994,7,1,3,2.0,1.0,,4080.0,,0,,10750.0,9286.0,7000,0,0,0,0,0,300.0,0.0,0.0,7000.0,1.0,2,30,4080.0,7000,300.0,0.0,300.0,0.07352941176470588,0.07352941176470588,0
482402,13249.910827862814,2,1987,8,5,1,5.0,,,,12000.0,0,,15276.0,14100.0,26000,0,0,0,0,0,1300.0,0.0,0.0,26000.0,1.0,2,37,12000.0,26000,1300.0,0.0,1300.0,0.10833333333333334,0.10833333333333334,0
482403,5169.078885299982,1,1990,7,5,1,2.0,1.0,,3000.0,,0,,15276.0,14100.0,26000,0,0,0,0,0,1300.0,0.0,0.0,26000.0,1.0,2,34,3000.0,26000,1300.0,0.0,1300.0,0.43333333333333335,0.43333333333333335,1
483703,9738.137537349203,1,1988,6,1,4,1.0,1.0,4881.0,,,0,,15471.0,14223.0,0,0,0,15000,0,0,0.0,0.0,0.0,0.0,1.0,1,36,4881.0,15000,0.0,0.0,0.0,0.0,0.0,0
483704,5890.7746254177155,1,1990,6,1,4,1.0,1.0,4724.0,,,0,,6300.0,5820.0,14766,0,0,0,0,0,290.0,94.0,3727.0,14766.0,1.0,1,34,4724.0,14766,384.0,3727.0,4111.0,0.8702370872142252,0.8702370872142252,1
483751,4307.111773774372,2,1989,5,1,4,9.0,,476.0,,,0,,6300.0,5820.0,14766,0,0,0,0,0,290.0,94.0,3727.0,14766.0,1.0,1,35,476.0,14766,384.0,3727.0,4111.0,8.63655462184874,5.0,1
484003,3831.9419597108836,1,1990,7,1,3,1.0,1.0,5898.0,,,0,,8659.0,7963.0,2753,0,0,0,0,0,0.0,24.0,0.0,0.0,1.0,3,34,5898.0,2753,24.0,0.0,24.0,0.004069175991861648,0.004069175991861648,0
484202,8758.803729471407,2,1993,7,5,1,1.0,1.0,3843.0,,,0,,3858.0,3534.0,11700,0,0,0,0,0,228.0,20.0,0.0,10500.0,1.0,2,31,3843.0,11700,248.0,0.0,248.0,0.06453291699193339,0.06453291699193339,0
484203,6180.46081648761,2,1995,7,5,3,1.0,1.0,3964.0,,,0,,7265.0,6365.0,6000,0,0,0,0,0,166.0,0.0,0.0,6000.0,1.0,2,29,3964.0,6000,166.0,0.0,166.0,0.04187689202825429,0.04187689202825429,0
485105,3759.43685615993,2,2000,7,5,4,2.0,1.0,,200.0,,0,,8352.0,7332.0,2000,0,0,0,0,0,100.0,0.0,1680.0,2000.0,1.0,1,24,200.0,2000,100.0,1680.0,1780.0,8.9,5.0,1
485103,7693.487792998176,1,1987,7,1,2,1.0,1.0,1800.0,,,0,,7142.0,6014.0,25500,0,0,0,0,0,450.0,0.0,500.0,25500.0,1.0,1,37,1800.0,25500,450.0,500.0,950.0,0.5277777777777778,0.5277777777777778,1
486204,7200.934345090418,1,1986,6,1,4,1.0,1.0,6202.0,,,0,,6302.0,5294.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,38,6202.0,0,0.0,0.0,0.0,0.0,0.0,0
487702,433.9854962270963,1,1990,6,4,4,1.0,1.0,4544.0,,,0,,4544.0,3872.0,1000,0,0,0,0,0,0.0,12.0,0.0,0.0,1.0,1,34,4544.0,1000,12.0,0.0,12.0,0.002640845070422535,0.002640845070422535,0
488203,7086.41429994174,1,1992,7,5,4,2.0,1.0,,2400.0,,0,,4860.0,4596.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,32,2400.0,0,0.0,0.0,0.0,0.0,0.0,0
488303,8912.2912426441,1,1995,6,1,3,1.0,1.0,4610.0,,,0,,8388.0,7092.0,36040,0,0,0,0,0,848.0,0.0,0.0,35000.0,1.0,1,29,4610.0,36040,848.0,0.0,848.0,0.18394793926247288,0.18394793926247288,0
488304,10725.61237109915,2,1998,5,1,3,1.0,1.0,3750.0,,,0,,8388.0,7092.0,36040,0,0,0,0,0,848.0,0.0,0.0,35000.0,1.0,1,26,3750.0,36040,848.0,0.0,848.0,0.22613333333333333,0.22613333333333333,0
488704,2369.141185871042,2,1998,7,5,2,2.0,1.0,,2400.0,,0,,2460.0,2232.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,26,2400.0,0,0.0,0.0,0.0,0.0,0.0,0
490703,13749.306271699934,2,1996,7,1,3,9.0,,460.0,,,0,,4386.0,3954.0,3000,0,886,0,0,0,105.0,44.0,0.0,3000.0,1.0,3,28,460.0,3886,149.0,0.0,149.0,0.3239130434782609,0.3239130434782609,0
490751,6905.843922909463,1,1990,7,1,3,1.0,1.0,3058.0,,,0,,4386.0,3954.0,3000,0,886,0,0,0,105.0,44.0,0.0,3000.0,1.0,3,34,3058.0,3886,149.0,0.0,149.0,0.0487246566383257,0.0487246566383257,0
491203,13929.871335136462,2,1990,5,1,3,1.0,1.0,3000.0,,,0,,14888.0,13496.0,16005,0,0,0,0,0,474.0,0.0,365.0,16005.0,1.0,1,34,3000.0,16005,474.0,365.0,839.0,0.2796666666666667,0.2796666666666667,0
491204,15595.166095019365,1,1993,7,5,3,1.0,1.0,3000.0,,,0,,14888.0,13496.0,16005,0,0,0,0,0,474.0,0.0,365.0,16005.0,1.0,1,31,3000.0,16005,474.0,365.0,839.0,0.2796666666666667,0.2796666666666667,0
491252,7347.121932605745,1,1985,6,1,3,2.0,3.0,,4000.0,,0,,14888.0,13496.0,16005,0,0,0,0,0,474.0,0.0,365.0,16005.0,1.0,1,39,4000.0,16005,474.0,365.0,839.0,0.20975,0.20975,0
491251,10594.000717886895,1,1988,6,1,3,5.0,,,,10800.0,0,,11815.0,9499.0,6248,0,0,0,0,0,268.0,0.0,452.0,6248.0,1.0,3,36,10800.0,6248,268.0,452.0,720.0,0.06666666666666667,0.06666666666666667,0
491651,7781.687299704353,1,1992,5,1,3,2.0,1.0,,5020.0,,0,,8605.0,7933.0,4500,0,150,1000,0,0,240.0,0.0,0.0,4500.0,1.0,2,32,5020.0,5650,240.0,0.0,240.0,0.04780876494023904,0.04780876494023904,0
491703,14754.879186797007,2,1990,7,1,3,2.0,1.0,,3314.0,,0,,9492.0,8340.0,9600,0,0,0,0,0,453.0,0.0,0.0,9600.0,1.0,2,34,3314.0,9600,453.0,0.0,453.0,0.13669281834640917,0.13669281834640917,0
491751,7781.687299704353,1,1992,9,1,3,1.0,1.0,5578.0,,,0,,9492.0,8340.0,9600,0,0,0,0,0,453.0,0.0,0.0,9600.0,1.0,2,32,5578.0,9600,453.0,0.0,453.0,0.08121190390821083,0.08121190390821083,0
491904,6583.570775734007,1,1993,7,5,3,2.0,1.0,,2880.0,,0,,2880.0,2532.0,0,0,0,0,0,0,0.0,0.0,,,,5,31,2880.0,0,0.0,0.0,0.0,0.0,0.0,0
494505,12440.22473727197,1,2003,6,5,2,9.0,,,50.0,,0,,6900.0,6468.0,0,0,0,0,0,0,0.0,0.0,,,,5,21,50.0,0,0.0,0.0,0.0,0.0,0.0,0
494703,16851.899722453876,1,1992,5,3,3,2.0,1.0,,4320.0,,0,,5554.0,4738.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,32,4320.0,0,0.0,0.0,0.0,0.0,0.0,0
495651,4433.741156701408,2,1988,7,1,3,6.0,,,,3640.0,0,,14725.0,14017.0,600,0,0,0,0,0,0.0,50.0,0.0,0.0,1.0,3,36,3640.0,600,50.0,0.0,50.0,0.013736263736263736,0.013736263736263736,0
496005,15589.833806447212,1,1993,7,1,3,1.0,1.0,4890.0,,,0,,10460.0,9272.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,31,4890.0,0,0.0,0.0,0.0,0.0,0.0,0
496051,7759.710548143909,2,1995,7,1,3,1.0,1.0,4720.0,,,0,,10460.0,9272.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,29,4720.0,0,0.0,0.0,0.0,0.0,0.0,0
496203,15593.190636361413,1,1998,5,5,3,1.0,1.0,3820.0,,,0,,4020.0,3576.0,150,0,0,0,0,0,0.0,11.0,,,,6,26,3820.0,150,11.0,0.0,11.0,0.0028795811518324606,0.0028795811518324606,0
497503,9235.025601360947,2,1993,5,3,3,2.0,1.0,,1440.0,,0,,9848.0,9284.0,700,0,0,0,0,0,0.0,13.0,0.0,0.0,1.0,1,31,1440.0,700,13.0,0.0,13.0,0.009027777777777777,0.009027777777777777,0
497551,5252.168448618725,1,1994,5,3,3,5.0,,,,7200.0,0,,9848.0,9284.0,700,0,0,0,0,0,0.0,13.0,0.0,0.0,1.0,1,30,7200.0,700,13.0,0.0,13.0,0.0018055555555555555,0.0018055555555555555,0
497504,9222.114912148803,2,1994,6,5,3,1.0,1.0,2916.0,,,0,,2916.0,2652.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,30,2916.0,0,0.0,0.0,0.0,0.0,0.0,0
500403,5830.684845686088,2,2002,5,5,3,2.0,1.0,,1890.0,,0,,3660.0,3348.0,3500,0,0,0,0,0,228.0,0.0,60.0,3500.0,1.0,1,22,1890.0,3500,228.0,60.0,288.0,0.1523809523809524,0.1523809523809524,0
500502,7804.739484426737,1,1987,6,1,3,2.0,1.0,,9120.0,,0,,9220.0,7456.0,0,0,0,0,0,0,0.0,0.0,,,,5,37,9120.0,0,0.0,0.0,0.0,0.0,0.0,0
501254,4433.741156701408,2,1985,7,1,3,1.0,1.0,4620.0,350.0,,0,,11012.0,9620.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,39,4970.0,0,0.0,0.0,0.0,0.0,0.0,0
502204,739.5297521154322,2,1992,6,1,2,1.0,1.0,2600.0,,,0,,8529.0,7857.0,10500,0,0,0,0,0,210.0,25.0,0.0,10000.0,1.0,2,32,2600.0,10500,235.0,0.0,235.0,0.09038461538461538,0.09038461538461538,0
502251,313.237728629231,1,1988,7,1,2,1.0,1.0,4440.0,,,0,,8529.0,7857.0,10500,0,0,0,0,0,210.0,25.0,0.0,10000.0,1.0,2,36,4440.0,10500,235.0,0.0,235.0,0.05292792792792793,0.05292792792792793,0
503803,3784.4097464939623,2,1988,5,5,3,8.0,,,1890.0,,0,,4195.0,3979.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,36,1890.0,0,0.0,0.0,0.0,0.0,0.0,0
504607,5055.92485643595,1,1999,6,5,2,9.0,,900.0,500.0,,0,,16740.0,13896.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,25,1400.0,0,0.0,0.0,0.0,0.0,0.0,0
505404,7347.121932605745,1,1986,6,5,4,1.0,1.0,3750.0,,,0,,12403.0,11779.0,0,0,0,500,0,0,0.0,0.0,0.0,0.0,1.0,1,38,3750.0,500,0.0,0.0,0.0,0.0,0.0,0
506704,11171.602794960425,1,1988,7,5,4,6.0,,,,4950.0,0,,5070.0,4858.8,17000,0,0,0,0,0,765.0,0.0,675.0,17000.0,1.0,1,36,4950.0,17000,765.0,675.0,1440.0,0.2909090909090909,0.2909090909090909,0
506706,354.75587555991376,2,1992,6,3,3,6.0,,,,1464.0,0,,2376.0,2148.0,1550,0,0,0,0,0,0.0,96.0,0.0,0.0,1.0,3,32,1464.0,1550,96.0,0.0,96.0,0.06557377049180328,0.06557377049180328,0
507103,4375.468780451114,1,1985,6,1,3,1.0,1.0,4380.0,,,0,,11206.0,10186.0,0,0,0,5000,0,0,0.0,0.0,,,,6,39,4380.0,5000,0.0,0.0,0.0,0.0,0.0,0
507203,16659.563075408525,2,1986,7,1,4,1.0,1.0,5200.0,,,0,,14325.0,13029.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,38,5200.0,0,0.0,0.0,0.0,0.0,0.0,0
507803,4187.937253630697,2,1999,7,1,4,6.0,,,,,0,524.0,3104.0,3068.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,25,524.0,0,0.0,0.0,0.0,0.0,0.0,0
510004,6914.011324011841,1,1996,7,5,4,1.0,1.0,2780.0,,,0,,7371.0,6975.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,28,2780.0,0,0.0,0.0,0.0,0.0,0.0,0
510005,13260.035659023944,2,2003,6,5,4,2.0,1.0,,1488.0,,0,,7371.0,6975.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,21,1488.0,0,0.0,0.0,0.0,0.0,0.0,0
511104,2163.244916605366,1,1999,6,5,4,1.0,1.0,2550.0,,,0,,8932.0,8380.0,11528,0,0,0,0,0,696.0,30.0,1000.0,9000.0,1.0,1,25,2550.0,11528,726.0,1000.0,1726.0,0.6768627450980392,0.6768627450980392,1
511105,2716.0198526424383,1,2002,5,5,4,9.0,,,,,700,,8932.0,8380.0,11528,0,0,0,0,0,696.0,30.0,1000.0,9000.0,1.0,1,22,700.0,11528,726.0,1000.0,1726.0,2.4657142857142857,2.4657142857142857,1
